classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.no-i-don-t-see-any-dolphin-echolocation-here,data.aggregation_version,data.yes-dolphin-echolocation-is-present,data.no-there-are-no-spectral-bands-present,data.yes-i-see-spectral-bands,data.None,data.i-m-not-sure
627968282,SarahShiers,2849214.0,28567,T1,2025-04-03 21:18:03 UTC,107912838,question_extractor,,5.2.0,,,,,
627968339,SarahShiers,2849214.0,28567,T0,2025-04-03 21:18:15 UTC,107912757,question_extractor,,5.2.0,1.0,,,,
627968339,SarahShiers,2849214.0,28567,T1,2025-04-03 21:18:15 UTC,107912757,question_extractor,,5.2.0,,1.0,,,
627968368,SarahShiers,2849214.0,28567,T0,2025-04-03 21:18:18 UTC,107912770,question_extractor,1.0,5.2.0,,,,,
627968368,SarahShiers,2849214.0,28567,T1,2025-04-03 21:18:18 UTC,107912770,question_extractor,,5.2.0,,,,,
627968553,SarahShiers,2849214.0,28567,T0,2025-04-03 21:19:00 UTC,107912747,question_extractor,,5.2.0,1.0,,,,
627968553,SarahShiers,2849214.0,28567,T1,2025-04-03 21:19:00 UTC,107912747,question_extractor,,5.2.0,,1.0,,,
627968587,SarahShiers,2849214.0,28567,T0,2025-04-03 21:19:07 UTC,107912797,question_extractor,,5.2.0,1.0,,,,
627968587,SarahShiers,2849214.0,28567,T1,2025-04-03 21:19:07 UTC,107912797,question_extractor,,5.2.0,,1.0,,,
627968619,SarahShiers,2849214.0,28567,T0,2025-04-03 21:19:15 UTC,107912759,question_extractor,,5.2.0,1.0,,,,
627968619,SarahShiers,2849214.0,28567,T1,2025-04-03 21:19:15 UTC,107912759,question_extractor,,5.2.0,,1.0,,,
627968640,SarahShiers,2849214.0,28567,T0,2025-04-03 21:19:19 UTC,107912824,question_extractor,1.0,5.2.0,,,,,
627968640,SarahShiers,2849214.0,28567,T1,2025-04-03 21:19:19 UTC,107912824,question_extractor,,5.2.0,,,,,
627969106,SarahShiers,2849214.0,28567,T0,2025-04-03 21:21:05 UTC,107912931,question_extractor,,5.2.0,1.0,,,,
627969106,SarahShiers,2849214.0,28567,T1,2025-04-03 21:21:05 UTC,107912931,question_extractor,,5.2.0,,1.0,,,
627969128,SarahShiers,2849214.0,28567,T0,2025-04-03 21:21:09 UTC,107912661,question_extractor,1.0,5.2.0,,,,,
627969128,SarahShiers,2849214.0,28567,T1,2025-04-03 21:21:09 UTC,107912661,question_extractor,,5.2.0,,,,,
627969353,SarahShiers,2849214.0,28567,T0,2025-04-03 21:22:05 UTC,107912690,question_extractor,,5.2.0,1.0,,,,
627969353,SarahShiers,2849214.0,28567,T1,2025-04-03 21:22:05 UTC,107912690,question_extractor,,5.2.0,,1.0,,,
627969394,SarahShiers,2849214.0,28567,T0,2025-04-03 21:22:12 UTC,107912701,question_extractor,,5.2.0,1.0,,,,
627969394,SarahShiers,2849214.0,28567,T1,2025-04-03 21:22:12 UTC,107912701,question_extractor,,5.2.0,,1.0,,,
627969416,SarahShiers,2849214.0,28567,T0,2025-04-03 21:22:16 UTC,107912801,question_extractor,1.0,5.2.0,,,,,
627969416,SarahShiers,2849214.0,28567,T1,2025-04-03 21:22:16 UTC,107912801,question_extractor,,5.2.0,,,,,
627969454,SarahShiers,2849214.0,28567,T0,2025-04-03 21:22:23 UTC,107912685,question_extractor,,5.2.0,1.0,,,,
627969454,SarahShiers,2849214.0,28567,T1,2025-04-03 21:22:23 UTC,107912685,question_extractor,,5.2.0,,1.0,,,
627969490,SarahShiers,2849214.0,28567,T0,2025-04-03 21:22:30 UTC,107912699,question_extractor,,5.2.0,1.0,,,,
627969490,SarahShiers,2849214.0,28567,T1,2025-04-03 21:22:30 UTC,107912699,question_extractor,,5.2.0,,1.0,,,
627969676,SarahShiers,2849214.0,28567,T0,2025-04-03 21:22:59 UTC,107912817,question_extractor,,5.2.0,1.0,,,,
627969676,SarahShiers,2849214.0,28567,T1,2025-04-03 21:22:59 UTC,107912817,question_extractor,,5.2.0,,1.0,,,
627969717,SarahShiers,2849214.0,28567,T0,2025-04-03 21:23:05 UTC,107912815,question_extractor,1.0,5.2.0,,,,,
627969717,SarahShiers,2849214.0,28567,T1,2025-04-03 21:23:05 UTC,107912815,question_extractor,,5.2.0,,,,,
627969740,SarahShiers,2849214.0,28567,T0,2025-04-03 21:23:09 UTC,107912619,question_extractor,1.0,5.2.0,,,,,
627969740,SarahShiers,2849214.0,28567,T1,2025-04-03 21:23:09 UTC,107912619,question_extractor,,5.2.0,,,,,
627969781,SarahShiers,2849214.0,28567,T0,2025-04-03 21:23:16 UTC,107912920,question_extractor,,5.2.0,1.0,,,,
627969781,SarahShiers,2849214.0,28567,T1,2025-04-03 21:23:16 UTC,107912920,question_extractor,,5.2.0,,1.0,,,
627969818,SarahShiers,2849214.0,28567,T0,2025-04-03 21:23:23 UTC,107912700,question_extractor,,5.2.0,1.0,,,,
627969818,SarahShiers,2849214.0,28567,T1,2025-04-03 21:23:23 UTC,107912700,question_extractor,,5.2.0,,1.0,,,
627969942,SarahShiers,2849214.0,28567,T0,2025-04-03 21:23:47 UTC,107912750,question_extractor,,5.2.0,1.0,,,,
627969942,SarahShiers,2849214.0,28567,T1,2025-04-03 21:23:47 UTC,107912750,question_extractor,,5.2.0,,1.0,,,
627969967,SarahShiers,2849214.0,28567,T0,2025-04-03 21:23:51 UTC,107912737,question_extractor,1.0,5.2.0,,,,,
627969967,SarahShiers,2849214.0,28567,T1,2025-04-03 21:23:51 UTC,107912737,question_extractor,,5.2.0,,,,,
627970017,SarahShiers,2849214.0,28567,T0,2025-04-03 21:24:00 UTC,107912925,question_extractor,1.0,5.2.0,,,,,
627970017,SarahShiers,2849214.0,28567,T1,2025-04-03 21:24:00 UTC,107912925,question_extractor,,5.2.0,,,,,
627970072,SarahShiers,2849214.0,28567,T0,2025-04-03 21:24:07 UTC,107912912,question_extractor,,5.2.0,1.0,,,,
627970072,SarahShiers,2849214.0,28567,T1,2025-04-03 21:24:07 UTC,107912912,question_extractor,,5.2.0,,1.0,,,
627970777,SarahShiers,2849214.0,28567,T0,2025-04-03 21:26:11 UTC,107912791,question_extractor,,5.2.0,1.0,,,,
627970777,SarahShiers,2849214.0,28567,T1,2025-04-03 21:26:11 UTC,107912791,question_extractor,,5.2.0,,1.0,,,
627970805,SarahShiers,2849214.0,28567,T0,2025-04-03 21:26:16 UTC,107912694,question_extractor,,5.2.0,1.0,,,,
627970805,SarahShiers,2849214.0,28567,T1,2025-04-03 21:26:16 UTC,107912694,question_extractor,,5.2.0,,1.0,,,
627970839,SarahShiers,2849214.0,28567,T0,2025-04-03 21:26:23 UTC,107912864,question_extractor,,5.2.0,1.0,,,,
627970839,SarahShiers,2849214.0,28567,T1,2025-04-03 21:26:23 UTC,107912864,question_extractor,,5.2.0,,1.0,,,
627970914,SarahShiers,2849214.0,28567,T0,2025-04-03 21:26:37 UTC,107912865,question_extractor,,5.2.0,1.0,,,,
627970914,SarahShiers,2849214.0,28567,T1,2025-04-03 21:26:37 UTC,107912865,question_extractor,,5.2.0,,1.0,,,
627970932,SarahShiers,2849214.0,28567,T0,2025-04-03 21:26:40 UTC,107912870,question_extractor,1.0,5.2.0,,,,,
627970932,SarahShiers,2849214.0,28567,T1,2025-04-03 21:26:40 UTC,107912870,question_extractor,,5.2.0,,,,,
627970966,SarahShiers,2849214.0,28567,T0,2025-04-03 21:26:46 UTC,107912836,question_extractor,,5.2.0,1.0,,,,
627970966,SarahShiers,2849214.0,28567,T1,2025-04-03 21:26:46 UTC,107912836,question_extractor,,5.2.0,,1.0,,,
627970993,SarahShiers,2849214.0,28567,T0,2025-04-03 21:26:50 UTC,107912860,question_extractor,1.0,5.2.0,,,,,
627970993,SarahShiers,2849214.0,28567,T1,2025-04-03 21:26:50 UTC,107912860,question_extractor,,5.2.0,,,,,
627971020,SarahShiers,2849214.0,28567,T0,2025-04-03 21:26:54 UTC,107912634,question_extractor,1.0,5.2.0,,,,,
627971020,SarahShiers,2849214.0,28567,T1,2025-04-03 21:26:54 UTC,107912634,question_extractor,,5.2.0,,,,,
627971071,SarahShiers,2849214.0,28567,T0,2025-04-03 21:27:02 UTC,107912940,question_extractor,,5.2.0,1.0,,,,
627971071,SarahShiers,2849214.0,28567,T1,2025-04-03 21:27:02 UTC,107912940,question_extractor,,5.2.0,,1.0,,,
627971129,SarahShiers,2849214.0,28567,T0,2025-04-03 21:27:12 UTC,107912626,question_extractor,,5.2.0,1.0,,,,
627971129,SarahShiers,2849214.0,28567,T1,2025-04-03 21:27:12 UTC,107912626,question_extractor,,5.2.0,,1.0,,,
627971167,SarahShiers,2849214.0,28567,T0,2025-04-03 21:27:17 UTC,107912638,question_extractor,,5.2.0,1.0,,,,
627971167,SarahShiers,2849214.0,28567,T1,2025-04-03 21:27:17 UTC,107912638,question_extractor,,5.2.0,,1.0,,,
627971190,SarahShiers,2849214.0,28567,T0,2025-04-03 21:27:21 UTC,107912674,question_extractor,1.0,5.2.0,,,,,
627971190,SarahShiers,2849214.0,28567,T1,2025-04-03 21:27:21 UTC,107912674,question_extractor,,5.2.0,,,,,
627971204,SarahShiers,2849214.0,28567,T0,2025-04-03 21:27:24 UTC,107912849,question_extractor,1.0,5.2.0,,,,,
627971204,SarahShiers,2849214.0,28567,T1,2025-04-03 21:27:24 UTC,107912849,question_extractor,,5.2.0,,,,,
627971225,SarahShiers,2849214.0,28567,T0,2025-04-03 21:27:28 UTC,107912730,question_extractor,1.0,5.2.0,,,,,
627971225,SarahShiers,2849214.0,28567,T1,2025-04-03 21:27:28 UTC,107912730,question_extractor,,5.2.0,,,,,
627971264,SarahShiers,2849214.0,28567,T0,2025-04-03 21:27:34 UTC,107912756,question_extractor,,5.2.0,1.0,,,,
627971264,SarahShiers,2849214.0,28567,T1,2025-04-03 21:27:34 UTC,107912756,question_extractor,,5.2.0,,1.0,,,
627971326,SarahShiers,2849214.0,28567,T0,2025-04-03 21:27:43 UTC,107912758,question_extractor,,5.2.0,1.0,,,,
627971326,SarahShiers,2849214.0,28567,T1,2025-04-03 21:27:43 UTC,107912758,question_extractor,,5.2.0,,1.0,,,
627971366,SarahShiers,2849214.0,28567,T0,2025-04-03 21:27:50 UTC,107912665,question_extractor,,5.2.0,1.0,,,,
627971366,SarahShiers,2849214.0,28567,T1,2025-04-03 21:27:50 UTC,107912665,question_extractor,,5.2.0,,1.0,,,
627971388,SarahShiers,2849214.0,28567,T0,2025-04-03 21:27:54 UTC,107912803,question_extractor,1.0,5.2.0,,,,,
627971388,SarahShiers,2849214.0,28567,T1,2025-04-03 21:27:54 UTC,107912803,question_extractor,,5.2.0,,,,,
627971412,SarahShiers,2849214.0,28567,T0,2025-04-03 21:27:57 UTC,107912704,question_extractor,1.0,5.2.0,,,,,
627971412,SarahShiers,2849214.0,28567,T1,2025-04-03 21:27:57 UTC,107912704,question_extractor,,5.2.0,,,,,
627971461,SarahShiers,2849214.0,28567,T0,2025-04-03 21:28:07 UTC,107912628,question_extractor,,5.2.0,1.0,,,,
627971461,SarahShiers,2849214.0,28567,T1,2025-04-03 21:28:07 UTC,107912628,question_extractor,,5.2.0,,1.0,,,
627971477,SarahShiers,2849214.0,28567,T0,2025-04-03 21:28:10 UTC,107912850,question_extractor,1.0,5.2.0,,,,,
627971477,SarahShiers,2849214.0,28567,T1,2025-04-03 21:28:10 UTC,107912850,question_extractor,,5.2.0,,,,,
627971500,SarahShiers,2849214.0,28567,T0,2025-04-03 21:28:13 UTC,107912658,question_extractor,1.0,5.2.0,,,,,
627971500,SarahShiers,2849214.0,28567,T1,2025-04-03 21:28:13 UTC,107912658,question_extractor,,5.2.0,,,,,
627971522,SarahShiers,2849214.0,28567,T0,2025-04-03 21:28:17 UTC,107912851,question_extractor,1.0,5.2.0,,,,,
627971522,SarahShiers,2849214.0,28567,T1,2025-04-03 21:28:17 UTC,107912851,question_extractor,,5.2.0,,,,,
627971542,SarahShiers,2849214.0,28567,T0,2025-04-03 21:28:20 UTC,107912831,question_extractor,1.0,5.2.0,,,,,
627971542,SarahShiers,2849214.0,28567,T1,2025-04-03 21:28:20 UTC,107912831,question_extractor,,5.2.0,,,,,
627971565,SarahShiers,2849214.0,28567,T0,2025-04-03 21:28:23 UTC,107912837,question_extractor,1.0,5.2.0,,,,,
627971565,SarahShiers,2849214.0,28567,T1,2025-04-03 21:28:23 UTC,107912837,question_extractor,,5.2.0,,,,,
627971605,SarahShiers,2849214.0,28567,T0,2025-04-03 21:28:30 UTC,107912919,question_extractor,,5.2.0,1.0,,,,
627971605,SarahShiers,2849214.0,28567,T1,2025-04-03 21:28:30 UTC,107912919,question_extractor,,5.2.0,,1.0,,,
627971674,SarahShiers,2849214.0,28567,T0,2025-04-03 21:28:41 UTC,107912858,question_extractor,1.0,5.2.0,,,,,
627971674,SarahShiers,2849214.0,28567,T1,2025-04-03 21:28:41 UTC,107912858,question_extractor,,5.2.0,,,,,
627971897,SarahShiers,2849214.0,28567,T0,2025-04-03 21:29:17 UTC,107912949,question_extractor,,5.2.0,1.0,,,,
627971897,SarahShiers,2849214.0,28567,T1,2025-04-03 21:29:17 UTC,107912949,question_extractor,,5.2.0,,1.0,,,
627971945,SarahShiers,2849214.0,28567,T0,2025-04-03 21:29:27 UTC,107912715,question_extractor,,5.2.0,1.0,,,,
627971945,SarahShiers,2849214.0,28567,T1,2025-04-03 21:29:27 UTC,107912715,question_extractor,,5.2.0,,1.0,,,
627971960,SarahShiers,2849214.0,28567,T0,2025-04-03 21:29:31 UTC,107912781,question_extractor,1.0,5.2.0,,,,,
627971960,SarahShiers,2849214.0,28567,T1,2025-04-03 21:29:31 UTC,107912781,question_extractor,,5.2.0,,,,,
627971993,SarahShiers,2849214.0,28567,T0,2025-04-03 21:29:35 UTC,107912779,question_extractor,1.0,5.2.0,,,,,
627971993,SarahShiers,2849214.0,28567,T1,2025-04-03 21:29:35 UTC,107912779,question_extractor,,5.2.0,,,,,
627972020,SarahShiers,2849214.0,28567,T0,2025-04-03 21:29:41 UTC,107912739,question_extractor,,5.2.0,1.0,,,,
627972020,SarahShiers,2849214.0,28567,T1,2025-04-03 21:29:41 UTC,107912739,question_extractor,,5.2.0,,1.0,,,
627972053,SarahShiers,2849214.0,28567,T0,2025-04-03 21:29:49 UTC,107912825,question_extractor,,5.2.0,1.0,,,,
627972053,SarahShiers,2849214.0,28567,T1,2025-04-03 21:29:49 UTC,107912825,question_extractor,,5.2.0,,1.0,,,
627972105,SarahShiers,2849214.0,28567,T0,2025-04-03 21:29:58 UTC,107912842,question_extractor,,5.2.0,1.0,,,,
627972105,SarahShiers,2849214.0,28567,T1,2025-04-03 21:29:58 UTC,107912842,question_extractor,,5.2.0,,1.0,,,
627972162,SarahShiers,2849214.0,28567,T0,2025-04-03 21:30:06 UTC,107912868,question_extractor,,5.2.0,1.0,,,,
627972162,SarahShiers,2849214.0,28567,T1,2025-04-03 21:30:06 UTC,107912868,question_extractor,,5.2.0,,1.0,,,
627972212,SarahShiers,2849214.0,28567,T0,2025-04-03 21:30:15 UTC,107912889,question_extractor,,5.2.0,1.0,,,,
627972212,SarahShiers,2849214.0,28567,T1,2025-04-03 21:30:15 UTC,107912889,question_extractor,,5.2.0,,1.0,,,
627972247,SarahShiers,2849214.0,28567,T0,2025-04-03 21:30:18 UTC,107912874,question_extractor,1.0,5.2.0,,,,,
627972247,SarahShiers,2849214.0,28567,T1,2025-04-03 21:30:18 UTC,107912874,question_extractor,,5.2.0,,,,,
627972260,SarahShiers,2849214.0,28567,T0,2025-04-03 21:30:22 UTC,107912636,question_extractor,1.0,5.2.0,,,,,
627972260,SarahShiers,2849214.0,28567,T1,2025-04-03 21:30:22 UTC,107912636,question_extractor,,5.2.0,,,,,
627972326,SarahShiers,2849214.0,28567,T0,2025-04-03 21:30:33 UTC,107912872,question_extractor,,5.2.0,1.0,,,,
627972326,SarahShiers,2849214.0,28567,T1,2025-04-03 21:30:33 UTC,107912872,question_extractor,,5.2.0,,1.0,,,
627972362,SarahShiers,2849214.0,28567,T0,2025-04-03 21:30:37 UTC,107912943,question_extractor,,5.2.0,1.0,,,,
627972362,SarahShiers,2849214.0,28567,T1,2025-04-03 21:30:37 UTC,107912943,question_extractor,,5.2.0,,1.0,,,
627972408,SarahShiers,2849214.0,28567,T0,2025-04-03 21:30:40 UTC,107912778,question_extractor,1.0,5.2.0,,,,,
627972408,SarahShiers,2849214.0,28567,T1,2025-04-03 21:30:40 UTC,107912778,question_extractor,,5.2.0,,,,,
627972438,SarahShiers,2849214.0,28567,T0,2025-04-03 21:30:45 UTC,107912916,question_extractor,,5.2.0,1.0,,,,
627972438,SarahShiers,2849214.0,28567,T1,2025-04-03 21:30:45 UTC,107912916,question_extractor,,5.2.0,,1.0,,,
627972463,SarahShiers,2849214.0,28567,T0,2025-04-03 21:30:51 UTC,107912859,question_extractor,,5.2.0,1.0,,,,
627972463,SarahShiers,2849214.0,28567,T1,2025-04-03 21:30:51 UTC,107912859,question_extractor,,5.2.0,,1.0,,,
627972495,SarahShiers,2849214.0,28567,T0,2025-04-03 21:30:56 UTC,107912709,question_extractor,1.0,5.2.0,,,,,
627972495,SarahShiers,2849214.0,28567,T1,2025-04-03 21:30:56 UTC,107912709,question_extractor,,5.2.0,,,,,
627973487,SarahShiers,2849214.0,28567,T0,2025-04-03 21:33:54 UTC,107912722,question_extractor,,5.2.0,1.0,,,,
627973487,SarahShiers,2849214.0,28567,T1,2025-04-03 21:33:54 UTC,107912722,question_extractor,,5.2.0,,1.0,,,
627973566,SarahShiers,2849214.0,28567,T0,2025-04-03 21:34:12 UTC,107912913,question_extractor,,5.2.0,1.0,,,,
627973566,SarahShiers,2849214.0,28567,T1,2025-04-03 21:34:12 UTC,107912913,question_extractor,,5.2.0,,1.0,,,
627973582,SarahShiers,2849214.0,28567,T0,2025-04-03 21:34:15 UTC,107912713,question_extractor,1.0,5.2.0,,,,,
627973582,SarahShiers,2849214.0,28567,T1,2025-04-03 21:34:15 UTC,107912713,question_extractor,,5.2.0,,,,,
627973623,SarahShiers,2849214.0,28567,T0,2025-04-03 21:34:22 UTC,107912891,question_extractor,,5.2.0,1.0,,,,
627973623,SarahShiers,2849214.0,28567,T1,2025-04-03 21:34:22 UTC,107912891,question_extractor,,5.2.0,,1.0,,,
627973664,SarahShiers,2849214.0,28567,T0,2025-04-03 21:34:29 UTC,107912915,question_extractor,,5.2.0,1.0,,,,
627973664,SarahShiers,2849214.0,28567,T1,2025-04-03 21:34:29 UTC,107912915,question_extractor,,5.2.0,,1.0,,,
627973689,SarahShiers,2849214.0,28567,T0,2025-04-03 21:34:34 UTC,107912878,question_extractor,1.0,5.2.0,,,,,
627973689,SarahShiers,2849214.0,28567,T1,2025-04-03 21:34:34 UTC,107912878,question_extractor,,5.2.0,,,,,
627973767,SarahShiers,2849214.0,28567,T0,2025-04-03 21:34:46 UTC,107912703,question_extractor,1.0,5.2.0,,,,,
627973767,SarahShiers,2849214.0,28567,T1,2025-04-03 21:34:46 UTC,107912703,question_extractor,,5.2.0,,,,,
627973798,SarahShiers,2849214.0,28567,T0,2025-04-03 21:34:53 UTC,107912879,question_extractor,,5.2.0,1.0,,,,
627973798,SarahShiers,2849214.0,28567,T1,2025-04-03 21:34:53 UTC,107912879,question_extractor,,5.2.0,,1.0,,,
627973866,SarahShiers,2849214.0,28567,T0,2025-04-03 21:35:05 UTC,107912853,question_extractor,,5.2.0,1.0,,,,
627973866,SarahShiers,2849214.0,28567,T1,2025-04-03 21:35:05 UTC,107912853,question_extractor,,5.2.0,,1.0,,,
627973906,SarahShiers,2849214.0,28567,T0,2025-04-03 21:35:13 UTC,107912934,question_extractor,,5.2.0,1.0,,,,
627973906,SarahShiers,2849214.0,28567,T1,2025-04-03 21:35:13 UTC,107912934,question_extractor,,5.2.0,,1.0,,,
627973930,SarahShiers,2849214.0,28567,T0,2025-04-03 21:35:18 UTC,107912905,question_extractor,1.0,5.2.0,,,,,
627973930,SarahShiers,2849214.0,28567,T1,2025-04-03 21:35:18 UTC,107912905,question_extractor,,5.2.0,,,,,
627973988,SarahShiers,2849214.0,28567,T0,2025-04-03 21:35:26 UTC,107912742,question_extractor,,5.2.0,1.0,,,,
627973988,SarahShiers,2849214.0,28567,T1,2025-04-03 21:35:26 UTC,107912742,question_extractor,,5.2.0,,1.0,,,
627974033,SarahShiers,2849214.0,28567,T0,2025-04-03 21:35:32 UTC,107912646,question_extractor,,5.2.0,1.0,,,,
627974033,SarahShiers,2849214.0,28567,T1,2025-04-03 21:35:32 UTC,107912646,question_extractor,,5.2.0,,1.0,,,
627974066,SarahShiers,2849214.0,28567,T0,2025-04-03 21:35:38 UTC,107912755,question_extractor,,5.2.0,1.0,,,,
627974066,SarahShiers,2849214.0,28567,T1,2025-04-03 21:35:38 UTC,107912755,question_extractor,,5.2.0,,1.0,,,
627974103,SarahShiers,2849214.0,28567,T0,2025-04-03 21:35:44 UTC,107912910,question_extractor,,5.2.0,1.0,,,,
627974103,SarahShiers,2849214.0,28567,T1,2025-04-03 21:35:44 UTC,107912910,question_extractor,,5.2.0,,1.0,,,
627974152,SarahShiers,2849214.0,28567,T0,2025-04-03 21:35:52 UTC,107912716,question_extractor,,5.2.0,1.0,,,,
627974152,SarahShiers,2849214.0,28567,T1,2025-04-03 21:35:52 UTC,107912716,question_extractor,,5.2.0,,1.0,,,
627974228,SarahShiers,2849214.0,28567,T0,2025-04-03 21:36:02 UTC,107912673,question_extractor,1.0,5.2.0,,,,,
627974228,SarahShiers,2849214.0,28567,T1,2025-04-03 21:36:02 UTC,107912673,question_extractor,,5.2.0,,,,,
627974247,SarahShiers,2849214.0,28567,T0,2025-04-03 21:36:05 UTC,107912826,question_extractor,1.0,5.2.0,,,,,
627974247,SarahShiers,2849214.0,28567,T1,2025-04-03 21:36:05 UTC,107912826,question_extractor,,5.2.0,,,,,
627974264,SarahShiers,2849214.0,28567,T0,2025-04-03 21:36:08 UTC,107912639,question_extractor,1.0,5.2.0,,,,,
627974264,SarahShiers,2849214.0,28567,T1,2025-04-03 21:36:08 UTC,107912639,question_extractor,,5.2.0,,,,,
627974327,SarahShiers,2849214.0,28567,T0,2025-04-03 21:36:19 UTC,107912807,question_extractor,,5.2.0,1.0,,,,
627974327,SarahShiers,2849214.0,28567,T1,2025-04-03 21:36:19 UTC,107912807,question_extractor,,5.2.0,,1.0,,,
627974372,SarahShiers,2849214.0,28567,T0,2025-04-03 21:36:26 UTC,107912930,question_extractor,,5.2.0,1.0,,,,
627974372,SarahShiers,2849214.0,28567,T1,2025-04-03 21:36:26 UTC,107912930,question_extractor,,5.2.0,,1.0,,,
627974387,SarahShiers,2849214.0,28567,T0,2025-04-03 21:36:29 UTC,107912708,question_extractor,1.0,5.2.0,,,,,
627974387,SarahShiers,2849214.0,28567,T1,2025-04-03 21:36:29 UTC,107912708,question_extractor,,5.2.0,,,,,
627974406,SarahShiers,2849214.0,28567,T0,2025-04-03 21:36:32 UTC,107912732,question_extractor,1.0,5.2.0,,,,,
627974406,SarahShiers,2849214.0,28567,T1,2025-04-03 21:36:32 UTC,107912732,question_extractor,,5.2.0,,,,,
627974473,SarahShiers,2849214.0,28567,T0,2025-04-03 21:36:38 UTC,107912723,question_extractor,,5.2.0,1.0,,,,
627974473,SarahShiers,2849214.0,28567,T1,2025-04-03 21:36:38 UTC,107912723,question_extractor,,5.2.0,,1.0,,,
627974642,SarahShiers,2849214.0,28567,T0,2025-04-03 21:37:06 UTC,107912903,question_extractor,,5.2.0,1.0,,,,
627974642,SarahShiers,2849214.0,28567,T1,2025-04-03 21:37:06 UTC,107912903,question_extractor,,5.2.0,,1.0,,,
627974659,SarahShiers,2849214.0,28567,T0,2025-04-03 21:37:08 UTC,107912660,question_extractor,1.0,5.2.0,,,,,
627974659,SarahShiers,2849214.0,28567,T1,2025-04-03 21:37:08 UTC,107912660,question_extractor,,5.2.0,,,,,
627974714,SarahShiers,2849214.0,28567,T0,2025-04-03 21:37:15 UTC,107912867,question_extractor,,5.2.0,1.0,,,,
627974714,SarahShiers,2849214.0,28567,T1,2025-04-03 21:37:15 UTC,107912867,question_extractor,,5.2.0,,1.0,,,
627975446,SarahShiers,2849214.0,28567,T0,2025-04-03 21:39:19 UTC,107912630,question_extractor,,5.2.0,1.0,,,,
627975446,SarahShiers,2849214.0,28567,T1,2025-04-03 21:39:19 UTC,107912630,question_extractor,,5.2.0,,1.0,,,
627975489,SarahShiers,2849214.0,28567,T0,2025-04-03 21:39:23 UTC,107912772,question_extractor,1.0,5.2.0,,,,,
627975489,SarahShiers,2849214.0,28567,T1,2025-04-03 21:39:23 UTC,107912772,question_extractor,,5.2.0,,,,,
627975537,SarahShiers,2849214.0,28567,T0,2025-04-03 21:39:29 UTC,107912835,question_extractor,,5.2.0,1.0,,,,
627975537,SarahShiers,2849214.0,28567,T1,2025-04-03 21:39:29 UTC,107912835,question_extractor,,5.2.0,,1.0,,,
627975563,SarahShiers,2849214.0,28567,T0,2025-04-03 21:39:32 UTC,107912873,question_extractor,1.0,5.2.0,,,,,
627975563,SarahShiers,2849214.0,28567,T1,2025-04-03 21:39:32 UTC,107912873,question_extractor,,5.2.0,,,,,
627975617,SarahShiers,2849214.0,28567,T0,2025-04-03 21:39:42 UTC,107912945,question_extractor,,5.2.0,1.0,,,,
627975617,SarahShiers,2849214.0,28567,T1,2025-04-03 21:39:42 UTC,107912945,question_extractor,,5.2.0,,1.0,,,
627975663,SarahShiers,2849214.0,28567,T0,2025-04-03 21:39:50 UTC,107912684,question_extractor,,5.2.0,1.0,,,,
627975663,SarahShiers,2849214.0,28567,T1,2025-04-03 21:39:50 UTC,107912684,question_extractor,,5.2.0,,1.0,,,
627975686,SarahShiers,2849214.0,28567,T0,2025-04-03 21:39:54 UTC,107912799,question_extractor,1.0,5.2.0,,,,,
627975686,SarahShiers,2849214.0,28567,T1,2025-04-03 21:39:54 UTC,107912799,question_extractor,,5.2.0,,,,,
